,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement verte <eos>,12,verte,vert,6,verte,-9.4661,vert,-9.883759,1
1,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement bleue <eos>,12,bleue,bleu,6,bleue,-9.932861,bleu,-9.668484,0
2,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement noire <eos>,12,noire,noir,6,noire,-8.1097145,noir,-8.606083,1
3,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement délicate <eos>,12,délicate,délicat,6,délicate,-11.947119,délicat,-12.414032,1
4,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement pointue <eos>,12,pointue,pointu,6,pointue,-12.948625,pointu,-14.33271,1
5,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement ronde <eos>,12,ronde,rond,6,ronde,-11.167162,rond,-9.626041,0
6,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement froide <eos>,12,froide,froid,6,froide,-10.714586,froid,-8.989176,0
7,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement chaude <eos>,12,chaude,chaud,6,chaude,-10.251808,chaud,-10.678504,1
8,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement importante <eos>,12,importante,important,6,importante,-9.808764,important,-10.415767,1
9,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement courte <eos>,12,courte,court,6,courte,-9.693609,court,-10.036976,1
10,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement dure <eos>,12,dure,dur,6,dure,-8.480218,dur,-9.520556,1
11,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement claire <eos>,12,claire,clair,6,claire,-8.460938,clair,-8.573296,1
12,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement intéressante <eos>,12,intéressante,intéressant,6,intéressante,-10.153398,intéressant,-10.43785,1
13,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement brillante <eos>,12,brillante,brillant,6,brillante,-8.856886,brillant,-10.569834,1
14,S_NOUN_6_ADJ,F,S,je ne vois pas de gemme en ce moment qui est probablement compliquée <eos>,12,compliquée,compliqué,6,compliquée,-10.490904,compliqué,-10.832598,1
15,S_NOUN_6_ADJ,F,S,on ne voit pas de gemme en ce moment qui est probablement verte <eos>,12,verte,vert,6,verte,-9.671163,vert,-10.499781,1
16,S_NOUN_6_ADJ,F,S,on ne voit pas de gemme en ce moment qui est probablement bleue <eos>,12,bleue,bleu,6,bleue,-10.223796,bleu,-10.17153,0
17,S_NOUN_6_ADJ,F,S,on ne voit pas de gemme en ce moment qui est probablement noire <eos>,12,noire,noir,6,noire,-8.494619,noir,-9.0344515,1
18,S_NOUN_6_ADJ,F,S,on ne voit pas de gemme en ce moment qui est probablement délicate <eos>,12,délicate,délicat,6,délicate,-12.090957,délicat,-13.163775,1
19,S_NOUN_6_ADJ,F,S,on ne voit pas de gemme en ce moment qui est probablement pointue <eos>,12,pointue,pointu,6,pointue,-12.622788,pointu,-14.721486,1
20,S_NOUN_6_ADJ,F,S,on ne voit pas de gemme en ce moment qui est probablement ronde <eos>,12,ronde,rond,6,ronde,-11.029945,rond,-10.569,0
21,S_NOUN_6_ADJ,F,S,on ne voit pas de gemme en ce moment qui est probablement froide <eos>,12,froide,froid,6,froide,-12.146435,froid,-10.683006,0
