,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_5_REL_b,F,S,je vois l' aiguille plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-3.753282,lequel,-5.3975406,1
1,S_NOUN_5_REL_b,F,S,je vois l' aile plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-3.8241181,lequel,-6.764107,1
2,S_NOUN_5_REL_b,F,S,je vois l' amande plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-3.8468413,lequel,-6.1198716,1
3,S_NOUN_5_REL_b,F,S,je vois l' ampoule plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-3.0196266,lequel,-5.810669,1
4,S_NOUN_5_REL_b,F,S,je vois l' épice plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-3.4778914,lequel,-5.6510997,1
5,S_NOUN_5_REL_b,F,S,je vois l' épine plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-4.639576,lequel,-7.027769,1
6,S_NOUN_5_REL_b,F,S,je vois l' unité plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-2.8468165,lequel,-5.6627326,1
7,S_NOUN_5_REL_b,F,S,je vois l' orange plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-5.9212976,lequel,-4.3921266,0
8,S_NOUN_5_REL_b,F,S,je vois l' éponge plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-4.162959,lequel,-5.5670233,1
9,S_NOUN_5_REL_b,F,S,je vois l' épée plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-3.238084,lequel,-5.7648983,1
10,S_NOUN_5_REL_b,M,S,je vois l' arbre plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-2.6476755,laquelle,-5.4528704,1
11,S_NOUN_5_REL_b,M,S,je vois l' anneau plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-2.3953838,laquelle,-5.651517,1
12,S_NOUN_5_REL_b,M,S,je vois l' éclair plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-3.319205,laquelle,-5.7275343,1
13,S_NOUN_5_REL_b,M,S,je vois l' album plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-2.8119056,laquelle,-6.0304623,1
14,S_NOUN_5_REL_b,M,S,je vois l' objet plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-2.2207437,laquelle,-5.2574153,1
15,S_NOUN_5_REL_b,M,S,je vois l' ustensile plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-2.486775,laquelle,-5.19305,1
16,S_NOUN_5_REL_b,M,S,je vois l' oignon plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-3.5241222,laquelle,-5.4415007,1
17,S_NOUN_5_REL_b,M,S,je vois l' ordinateur plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-2.8709054,laquelle,-5.3489804,1
18,S_NOUN_5_REL_b,M,S,je vois l' œuf plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-3.4495072,laquelle,-6.18442,1
19,S_NOUN_5_REL_b,M,S,je vois l' élastique plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-2.6168385,laquelle,-5.2763567,1
20,S_NOUN_5_REL_b,F,S,on voit l' aiguille plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-4.88915,lequel,-7.8400817,1
21,S_NOUN_5_REL_b,F,S,on voit l' aile plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-5.1136985,lequel,-8.484089,1
22,S_NOUN_5_REL_b,F,S,on voit l' amande plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-5.984619,lequel,-8.930477,1
23,S_NOUN_5_REL_b,F,S,on voit l' ampoule plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-4.4617605,lequel,-7.762513,1
24,S_NOUN_5_REL_b,F,S,on voit l' épice plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-4.691438,lequel,-7.1549916,1
25,S_NOUN_5_REL_b,F,S,on voit l' épine plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-6.075951,lequel,-9.101319,1
26,S_NOUN_5_REL_b,F,S,on voit l' unité plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-3.8370667,lequel,-6.7809544,1
27,S_NOUN_5_REL_b,F,S,on voit l' orange plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-7.3348346,lequel,-7.334162,0
28,S_NOUN_5_REL_b,F,S,on voit l' éponge plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-5.9828615,lequel,-8.378158,1
29,S_NOUN_5_REL_b,F,S,on voit l' épée plus ou moins marron sur laquelle je peux écrire <eos>,9,laquelle,lequel,5,laquelle,-4.266344,lequel,-7.4182434,1
30,S_NOUN_5_REL_b,M,S,on voit l' arbre plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-3.7470078,laquelle,-6.4285817,1
31,S_NOUN_5_REL_b,M,S,on voit l' anneau plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-3.3190541,laquelle,-6.606961,1
32,S_NOUN_5_REL_b,M,S,on voit l' éclair plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-5.104068,laquelle,-7.606614,1
33,S_NOUN_5_REL_b,M,S,on voit l' album plus ou moins marron sur lequel je peux écrire <eos>,9,lequel,laquelle,5,lequel,-4.7347803,laquelle,-7.7639523,1
